fleet_name,vehicle_name,hw_code,hw_code_key,config_name,date,distance_traveled_km,liters_consumed,refuelled_liters,stolen_liters,worked_time_sec,engine_time_sec,travel_time_sec,rest_time_sec,usage_time_sec,liters_from_level,percent_drop,percent_refuel,vehicle_name_key,brand,model,fuel_type,category,engine_travel_ratio,engine_vs_travel_flag
CONCORDIA-CARPI,GX752YS,864275074674683,864275074674683,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,42.505859375,0.0,0.0,0.0,12428.0,0.0,3635.0,82765.0,21948.0,0.0,0.0,0.0,GX752YS,,,,Default,0.0,ok
CONCORDIA-CARPI,GX752YS,864275074674683,864275074674683,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,75.2998046875,0.0,0.0,0.0,14155.0,0.0,9290.0,77110.0,22357.0,0.0,0.0,0.0,GX752YS,,,,Default,0.0,ok
CONCORDIA-CARPI,GX752YS,864275074674683,864275074674683,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,61.283203125,0.0,0.0,0.0,20554.0,0.0,6435.0,79965.0,32751.0,0.0,0.0,0.0,GX752YS,,,,Default,0.0,ok
CONCORDIA-CARPI,GR639DJ,864275077058900,864275077058900,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,99.609375,0.0,0.0,0.0,18966.0,0.0,10813.0,75587.0,24167.0,0.0,0.0,0.0,GR639DJ,,,,Default,0.0,ok
CONCORDIA-CARPI,GL426YP,864275077817263,864275077817263,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,25.1171875,0.0,0.0,0.0,5000.0,0.0,2979.0,83421.0,5532.0,0.0,0.0,0.0,GL426YP,,,,Default,0.0,ok
CONCORDIA-CARPI,GF654AW,864275077817602,864275077817602,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,49.44921875,0.0,0.0,0.0,21888.0,0.0,4698.0,81702.0,22393.0,0.0,0.0,0.0,GF654AW,,,,Default,0.0,ok
CREMONA,FE241FV,864275070147700,864275070147700,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,42.65625,0.0,0.0,0.0,22367.0,0.0,8217.0,78183.0,22518.0,0.0,0.0,0.0,FE241FV,,,,Default,0.0,ok
CREMONA,FE241FV,864275070147700,864275070147700,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,42.609375,0.0,0.0,0.0,21961.0,0.0,7895.0,78505.0,23397.0,0.0,0.0,0.0,FE241FV,,,,Default,0.0,ok
CREMONA,FE241FV,864275070147700,864275070147700,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,35.34375,0.0,0.0,0.0,40784.0,0.0,5649.0,80751.0,44361.0,0.0,0.0,0.0,FE241FV,,,,Default,0.0,ok
CREMONA,FE241FV,864275070147700,864275070147700,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,31.984375,0.0,0.0,0.0,22581.0,0.0,4613.0,81787.0,22581.0,0.0,0.0,0.0,FE241FV,,,,Default,0.0,ok
CREMONA,FE241FV,864275070147700,864275070147700,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,30.078125,0.0,0.0,0.0,23904.0,0.0,5144.0,81256.0,23904.0,0.0,0.0,0.0,FE241FV,,,,Default,0.0,ok
CREMONA,FE241FV,864275070147700,864275070147700,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,33.625,0.0,0.0,0.0,23738.0,0.0,5402.0,80998.0,23738.0,0.0,0.0,0.0,FE241FV,,,,Default,0.0,ok
EDILI ,GW601LL,864636067715074,864636067715074,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,40.61376953125,0.0,0.0,0.0,2928.0,0.0,7645.0,78754.0,47206.0,0.0,0.0,0.0,GW601LL,,,,Default,0.0,ok
EDILI ,GW601LL,864636067715074,864636067715074,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,22.08203125,0.0,0.0,0.0,1731.0,0.0,3995.0,82404.0,45302.0,0.0,0.0,0.0,GW601LL,,,,Default,0.0,ok
EDILI ,GW601LL,864636067715074,864636067715074,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,45.58740234375,0.0,0.0,0.0,4253.0,0.0,6479.0,79920.0,45803.0,0.0,0.0,0.0,GW601LL,,,,Default,0.0,ok
EDILI ,GW601LL,864636067715074,864636067715074,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,45.0009765625,0.0,0.0,0.0,3292.0,0.0,4056.0,82343.0,44719.0,0.0,0.0,0.0,GW601LL,,,,Default,0.0,ok
EDILI ,GW601LL,864636067715074,864636067715074,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,43.92626953125,0.0,0.0,0.0,4654.0,0.0,3418.0,82981.0,41402.0,0.0,0.0,0.0,GW601LL,,,,Default,0.0,ok
EDILI ,GW011DK,864275070230316,864275070230316,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,89.3330078125,0.0,0.0,0.0,12149.0,12150.0,9713.0,76686.0,28671.0,0.0,0.0,0.0,GW011DK,,,,Default,1.2509008545248637,ok
EDILI ,GR382NG,352592570758391,352592570758391,UW120-04-S-KxM2-C200-Imm,2025-09-22,32.318359375,0.0,0.0,0.0,5415.0,5415.0,3891.0,82509.0,33600.0,0.0,0.0,0.0,GR382NG,,,,Default,1.3916730917501927,ok
EDILI ,GR382NG,352592570758391,352592570758391,UW120-04-S-KxM2-C200-Imm,2025-09-23,36.44921875,0.0,0.0,0.0,5736.0,5736.0,4007.0,82393.0,35373.0,0.0,0.0,0.0,GR382NG,,,,Default,1.431494883953082,ok
EDILI ,GR382NG,352592570758391,352592570758391,UW120-04-S-KxM2-C200-Imm,2025-09-27,26.740234375,0.0,0.0,0.0,18866.0,18866.0,3683.0,82717.0,18994.0,0.0,0.0,0.0,GR382NG,,,,Default,5.12245452077111,ok
EDILI ,GF375CA,352592571089762,352592571089762,UW120-04-S-KxM2-C200-Imm,2025-09-24,21.171875,0.9,0.0,0.0,1862.0,1862.0,1753.0,84647.0,3275.0,0.0,0.0,0.0,GF375CA,,,,Default,1.0621791215059897,ok
EDILI ,EC941FF,352592570746297,352592570746297,UW120-04-S-KxM2-C200-Imm,2025-09-23,35.0166015625,0.0,0.0,0.0,5652.0,5652.0,4856.0,81544.0,36960.0,0.0,0.0,0.0,EC941FF,,,,Default,1.1639209225700164,ok
EDILI ,EC941FF,352592570746297,352592570746297,UW120-04-S-KxM2-C200-Imm,2025-09-24,34.1923828125,0.0,0.0,0.0,5333.0,5333.0,4568.0,81832.0,36224.0,0.0,0.0,0.0,EC941FF,,,,Default,1.1674693520140105,ok
ELETTRICISTI,GN084LK,352592570761403,352592570761403,UW120-04-S-KxM2-C200-Imm,2025-09-22,30.34375,0.0,0.0,0.0,18708.0,18709.0,4007.0,82393.0,26257.0,0.0,0.0,0.0,GN084LK,,,,Default,4.669079111554779,ok
ELETTRICISTI,GN084LK,352592570761403,352592570761403,UW120-04-S-KxM2-C200-Imm,2025-09-23,101.078125,0.0,0.0,0.0,25645.0,25645.0,9904.0,76496.0,37284.0,0.0,0.0,0.0,GN084LK,,,,Default,2.5893578352180935,ok
ELETTRICISTI,GN084LK,352592570761403,352592570761403,UW120-04-S-KxM2-C200-Imm,2025-09-24,90.6640625,0.0,0.0,0.0,28389.0,28389.0,14836.0,71564.0,35219.0,0.0,0.0,0.0,GN084LK,,,,Default,1.9135211647344297,ok
ELETTRICISTI,GN084LK,352592570761403,352592570761403,UW120-04-S-KxM2-C200-Imm,2025-09-25,73.46875,0.0,0.0,0.0,19213.0,19213.0,6151.0,80249.0,31752.0,0.0,0.0,0.0,GN084LK,,,,Default,3.1235571451796456,ok
ELETTRICISTI,GN084LK,352592570761403,352592570761403,UW120-04-S-KxM2-C200-Imm,2025-09-26,64.6640625,0.0,0.0,0.0,23254.0,23255.0,5457.0,80943.0,32115.0,0.0,0.0,0.0,GN084LK,,,,Default,4.261498992120212,ok
FIRENZE FIERA,GD703RZ,864275070015394,864275070015394,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,45.875,0.0,73.7999954,0.0,39151.0,39152.0,9005.0,77395.0,44946.0,0.0,0.0,0.0,GD703RZ,,,,Default,4.347806774014437,ok
FIRENZE FIERA,FE817YP,864636067662797,864636067662797,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,107.453125,0.0,0.0,0.0,19018.0,19018.0,10148.0,76252.0,27410.0,0.0,0.0,0.0,FE817YP,,,,Default,1.8740638549467876,ok
FIRENZE FIERA,FE817YP,864636067662797,864636067662797,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,111.734375,0.0,0.0,0.0,12526.0,12526.0,8768.0,77632.0,44420.0,0.0,0.0,0.0,FE817YP,,,,Default,1.4286040145985401,ok
IDRAULICI,GY585FR,864275070204865,864275070204865,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,25.16796875,0.4,0.0,0.0,5885.0,5886.0,5435.0,80964.0,35968.0,0.0,0.0,0.0,GY585FR,,,,Default,1.082980680772769,ok
INGOMBR VALDISIEVE,GZ039DH,864275077074543,864275077074543,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,23.51800537109375,0.0,0.0,0.0,8520.0,8520.0,1893.0,84507.0,8839.0,0.0,0.0,0.0,GZ039DH,,,,Default,4.500792393026941,ok
KOLA-FERRANTE,GT144SB,352592571410901,352592571410901,UW120-04-S-KxM2-C200-Imm,2025-09-22,22.74267578125,0.8,0.0,0.0,14872.0,14873.0,2155.0,84245.0,16024.0,0.0,0.0,0.0,GT144SB,,,,Default,6.901624129930394,ok
KOLA-FERRANTE,GT144SB,352592571410901,352592571410901,UW120-04-S-KxM2-C200-Imm,2025-09-23,26.59765625,0.9,0.0,0.0,15459.0,15459.0,2842.0,83558.0,16485.0,0.0,0.0,0.0,GT144SB,,,,Default,5.439479239971851,ok
KOLA-FERRANTE,GT144SB,352592571410901,352592571410901,UW120-04-S-KxM2-C200-Imm,2025-09-24,28.54736328125,0.9,0.0,0.0,16051.0,16051.0,3412.0,82988.0,16278.0,0.0,0.0,0.0,GT144SB,,,,Default,4.704279015240329,ok
KOLA-FERRANTE,GT144SB,352592571410901,352592571410901,UW120-04-S-KxM2-C200-Imm,2025-09-25,26.30078125,0.8,0.0,0.0,15515.0,15515.0,2906.0,83494.0,16299.0,0.0,0.0,0.0,GT144SB,,,,Default,5.338953888506539,ok
KOLA-FERRANTE,GT144SB,352592571410901,352592571410901,UW120-04-S-KxM2-C200-Imm,2025-09-26,28.5498046875,0.9,0.0,0.0,16854.0,16854.0,2806.0,83594.0,16854.0,0.0,0.0,0.0,GT144SB,,,,Default,6.006414825374198,ok
KOLA-FERRANTE,FP568HE,864636068653084,864636068653084,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,84.73095703125,0.0,0.0,0.0,37619.0,0.0,12931.0,73469.0,53022.0,0.0,0.0,0.0,FP568HE,,,,Default,0.0,ok
KOLA-FERRANTE,FP568HE,864636068653084,864636068653084,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,43.2763671875,0.0,0.0,0.0,24158.0,0.0,12125.0,74275.0,52027.0,0.0,0.0,0.0,FP568HE,,,,Default,0.0,ok
KOLA-FERRANTE,FP568HE,864636068653084,864636068653084,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,69.89111328125,0.0,0.0,0.0,50802.0,0.0,12065.0,74335.0,54325.0,0.0,0.0,0.0,FP568HE,,,,Default,0.0,ok
KOLA-FERRANTE,FP568HE,864636068653084,864636068653084,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,133.7626953125,0.0,0.0,0.0,58973.0,0.0,17824.0,68576.0,59263.0,0.0,0.0,0.0,FP568HE,,,,Default,0.0,ok
KOLA-FERRANTE,FP568HE,864636068653084,864636068653084,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,54.90087890625,0.0,0.0,0.0,17591.0,0.0,6849.0,79551.0,46733.0,0.0,0.0,0.0,FP568HE,,,,Default,0.0,ok
LONIGO,GA501ZH,352592571410950,352592571410950,UW120-04-S-KxM2-C200-Imm,2025-09-24,22.1015625,0.0,0.0,0.0,12459.0,12459.0,5684.0,80716.0,12634.0,0.0,0.0,0.0,GA501ZH,,,,Default,2.191942294159043,ok
LONIGO,EB287BS,864636067712352,864636067712352,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,176.640625,0.0,0.0,0.0,31286.0,0.0,20223.0,66177.0,52958.0,0.0,0.0,0.0,EB287BS,,,,Default,0.0,ok
LONIGO,EB287BS,864636067712352,864636067712352,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,133.081787109375,0.0,0.0,0.0,28285.0,0.0,13794.0,72606.0,31507.0,0.0,0.0,0.0,EB287BS,,,,Default,0.0,ok
LONIGO,EB287BS,864636067712352,864636067712352,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,103.527587890625,0.0,0.0,0.0,27553.0,0.0,12851.0,73549.0,27698.0,0.0,0.0,0.0,EB287BS,,,,Default,0.0,ok
LONIGO,EB287BS,864636067712352,864636067712352,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,158.845703125,0.0,0.0,0.0,45362.0,0.0,12628.0,73772.0,45498.0,0.0,0.0,0.0,EB287BS,,,,Default,0.0,ok
LONIGO,EB287BS,864636067712352,864636067712352,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,159.51025390625,0.0,0.0,0.0,35971.0,0.0,18473.0,67927.0,36381.0,0.0,0.0,0.0,EB287BS,,,,Default,0.0,ok
LONIGO,EB287BS,864636067712352,864636067712352,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,34.828125,0.0,0.0,0.0,8883.0,0.0,3082.0,83318.0,8883.0,0.0,0.0,0.0,EB287BS,,,,Default,0.0,ok
LONIGO,DP293FJ,352592571410794,352592571410794,UW120-04-S-KxM2-C200-Imm,2025-09-22,31.578125,0.0,0.0,0.0,38803.0,0.0,5850.0,80550.0,41925.0,0.0,0.0,0.0,DP293FJ,,,,Default,0.0,ok
LONIGO,DP293FJ,352592571410794,352592571410794,UW120-04-S-KxM2-C200-Imm,2025-09-23,40.40625,0.0,0.0,0.0,11765.0,0.0,5922.0,80478.0,18713.0,0.0,0.0,0.0,DP293FJ,,,,Default,0.0,ok
LONIGO,DP293FJ,352592571410794,352592571410794,UW120-04-S-KxM2-C200-Imm,2025-09-24,78.859375,0.0,0.0,0.0,14247.0,0.0,8867.0,77533.0,57539.0,0.0,0.0,0.0,DP293FJ,,,,Default,0.0,ok
LONIGO,DP293FJ,352592571410794,352592571410794,UW120-04-S-KxM2-C200-Imm,2025-09-25,39.375,0.0,0.0,0.0,32347.0,0.0,7912.0,78488.0,34311.0,0.0,0.0,0.0,DP293FJ,,,,Default,0.0,ok
LONIGO,DP293FJ,352592571410794,352592571410794,UW120-04-S-KxM2-C200-Imm,2025-09-26,62.640625,0.0,0.0,0.0,39312.0,0.0,12466.0,73934.0,41652.0,0.0,0.0,0.0,DP293FJ,,,,Default,0.0,ok
LONIGO,DP293FJ,352592571410794,352592571410794,UW120-04-S-KxM2-C200-Imm,2025-09-27,21.109375,0.0,0.0,0.0,13384.0,0.0,4674.0,81726.0,15450.0,0.0,0.0,0.0,DP293FJ,,,,Default,0.0,ok
LORRAI ,GW791SF,864636068524459,864636068524459,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,104.5693359375,0.8,44.2901421,0.0,51306.0,51307.0,8508.0,77891.0,52533.0,0.0,0.0,0.0,GW791SF,,,,Default,6.03044193700047,ok
LORRAI ,GW791SF,864636068524459,864636068524459,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,52.45703125,0.0,0.0,0.0,8176.0,8177.0,46520.0,39880.0,59443.0,0.0,0.0,0.0,GW791SF,,,,Default,0.1757738607050731,ok
LUCCA,ZB330AA,864636068237755,864636068237755,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,91.53515625,0.0,0.0,0.0,24377.0,0.0,15667.0,70733.0,24767.0,0.0,0.0,0.0,ZB330AA,,,,Default,0.0,ok
LUCCA,ZB330AA,864636068237755,864636068237755,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,78.755859375,0.0,0.0,0.0,22144.0,0.0,14994.0,71406.0,22644.0,0.0,0.0,0.0,ZB330AA,,,,Default,0.0,ok
LUCCA,ZB330AA,864636068237755,864636068237755,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,85.9013671875,0.0,0.0,0.0,46058.0,0.0,13352.0,73048.0,46816.0,0.0,0.0,0.0,ZB330AA,,,,Default,0.0,ok
LUCCA,ZB330AA,864636068237755,864636068237755,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,20.4453125,0.0,0.0,0.0,32649.0,0.0,3111.0,83289.0,32649.0,0.0,0.0,0.0,ZB330AA,,,,Default,0.0,ok
LUCCA,ZB330AA,864636068237755,864636068237755,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,38.5126953125,0.0,0.0,0.0,31827.0,0.0,3841.0,82559.0,32219.0,0.0,0.0,0.0,ZB330AA,,,,Default,0.0,ok
LUCCA,GW974DC,864636068523717,864636068523717,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,95.9814453125,0.0,0.0,0.0,31463.0,0.0,15377.0,71023.0,31463.0,0.0,0.0,0.0,GW974DC,,,,Default,0.0,ok
LUCCA,GW974DC,864636068523717,864636068523717,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,64.4189453125,0.0,0.0,0.0,20851.0,0.0,12622.0,73778.0,21226.0,0.0,0.0,0.0,GW974DC,,,,Default,0.0,ok
LUCCA,GW974DC,864636068523717,864636068523717,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,56.453125,0.0,0.0,0.0,21143.0,0.0,11182.0,75218.0,65050.0,0.0,0.0,0.0,GW974DC,,,,Default,0.0,ok
LUCCA,GW974DC,864636068523717,864636068523717,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,49.087890625,0.0,0.0,0.0,20693.0,0.0,9505.0,76895.0,20788.0,0.0,0.0,0.0,GW974DC,,,,Default,0.0,ok
LUCCA,GW974DC,864636068523717,864636068523717,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,66.53125,0.0,0.0,0.0,20150.0,0.0,10754.0,75646.0,20151.0,0.0,0.0,0.0,GW974DC,,,,Default,0.0,ok
LUCCA,GW974DC,864636068523717,864636068523717,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,45.951171875,0.0,0.0,0.0,14343.0,0.0,11853.0,74547.0,59043.0,0.0,0.0,0.0,GW974DC,,,,Default,0.0,ok
LUCCA,GL139YP,864636068424775,864636068424775,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,100.5078125,0.0,0.0,0.0,29560.0,0.0,15561.0,70839.0,31355.0,0.0,0.0,0.0,GL139YP,,,,Default,0.0,ok
LUCCA,GL139YP,864636068424775,864636068424775,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,84.42578125,0.0,0.0,0.0,24901.0,0.0,14643.0,71757.0,25036.0,0.0,0.0,0.0,GL139YP,,,,Default,0.0,ok
LUCCA,GL139YP,864636068424775,864636068424775,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,99.1640625,0.0,0.0,0.0,28202.0,0.0,15105.0,71295.0,29803.0,0.0,0.0,0.0,GL139YP,,,,Default,0.0,ok
LUCCA,GL139YP,864636068424775,864636068424775,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,121.890625,0.0,0.0,0.0,48563.0,0.0,17509.0,68891.0,52603.0,0.0,0.0,0.0,GL139YP,,,,Default,0.0,ok
LUCCA,GL139YP,864636068424775,864636068424775,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,141.6875,0.0,0.0,0.0,45474.0,0.0,22516.0,63884.0,46466.0,0.0,0.0,0.0,GL139YP,,,,Default,0.0,ok
LUCCA,GL139YP,864636068424775,864636068424775,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,117.65234375,0.0,0.0,0.0,41211.0,0.0,19119.0,67281.0,43115.0,0.0,0.0,0.0,GL139YP,,,,Default,0.0,ok
LUCCA,GG471NW,864275070219632,864275070219632,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,121.265625,0.0,0.0,0.0,19656.0,0.0,13264.0,73136.0,19910.0,0.0,0.0,0.0,GG471NW,,,,Default,0.0,ok
LUCCA,GG471NW,864275070219632,864275070219632,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,92.609375,0.0,0.0,0.0,13819.0,0.0,11545.0,74855.0,14901.0,0.0,0.0,0.0,GG471NW,,,,Default,0.0,ok
LUCCA,GG471NW,864275070219632,864275070219632,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,64.46875,0.0,0.0,0.0,10895.0,0.0,6491.0,79909.0,10895.0,0.0,0.0,0.0,GG471NW,,,,Default,0.0,ok
LUCCA,GG471NW,864275070219632,864275070219632,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,71.90625,0.0,0.0,0.0,18874.0,0.0,7338.0,79062.0,20430.0,0.0,0.0,0.0,GG471NW,,,,Default,0.0,ok
LUCCA,GG471NW,864275070219632,864275070219632,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,120.046875,0.0,0.0,0.0,32389.0,0.0,21113.0,65287.0,33435.0,0.0,0.0,0.0,GG471NW,,,,Default,0.0,ok
LUCCA,GB990ZG,352592572578227,352592572578227,UW120-04-S-KxM2-C200-Imm,2025-09-22,43.96875,0.0,0.0,0.0,23401.0,23401.0,6278.0,80122.0,24325.0,0.0,0.0,0.0,GB990ZG,,,,Default,3.7274609748327494,ok
LUCCA,GB990ZG,352592572578227,352592572578227,UW120-04-S-KxM2-C200-Imm,2025-09-23,65.9140625,0.0,0.0,0.0,23208.0,23208.0,9163.0,77237.0,24332.0,0.0,0.0,0.0,GB990ZG,,,,Default,2.5327949361562805,ok
LUCCA,GB990ZG,352592572578227,352592572578227,UW120-04-S-KxM2-C200-Imm,2025-09-24,70.75,0.0,0.0,0.0,19949.0,19950.0,10964.0,75436.0,23796.0,0.0,0.0,0.0,GB990ZG,,,,Default,1.8195913900036482,ok
LUCCA,GB990ZG,352592572578227,352592572578227,UW120-04-S-KxM2-C200-Imm,2025-09-25,70.5859375,0.0,0.0,0.0,20198.0,20198.0,9025.0,77375.0,23936.0,0.0,0.0,0.0,GB990ZG,,,,Default,2.238005540166205,ok
LUCCA,GB990ZG,352592572578227,352592572578227,UW120-04-S-KxM2-C200-Imm,2025-09-26,46.828125,0.0,0.0,0.0,20795.0,20795.0,9316.0,77084.0,23742.0,0.0,0.0,0.0,GB990ZG,,,,Default,2.2321811936453413,ok
LUCCA,GB745ZG,864636068237763,864636068237763,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,81.6328125,0.0,0.0,0.0,21204.0,0.0,11329.0,75071.0,21277.0,0.0,0.0,0.0,GB745ZG,,,,Default,0.0,ok
LUCCA,GB745ZG,864636068237763,864636068237763,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,59.8125,0.0,0.0,0.0,24930.0,0.0,8546.0,77854.0,25663.0,0.0,0.0,0.0,GB745ZG,,,,Default,0.0,ok
LUCCA,GB745ZG,864636068237763,864636068237763,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,44.921875,0.0,0.0,0.0,16976.0,0.0,7903.0,78497.0,19655.0,0.0,0.0,0.0,GB745ZG,,,,Default,0.0,ok
LUCCA,GB745ZG,864636068237763,864636068237763,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,73.5625,0.0,0.0,0.0,22455.0,0.0,10595.0,75805.0,37849.0,0.0,0.0,0.0,GB745ZG,,,,Default,0.0,ok
LUCCA,GA545ZH,864636068507876,864636068507876,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,76.40625,0.0,0.0,0.0,31319.0,0.0,12711.0,73689.0,31320.0,0.0,0.0,0.0,GA545ZH,,,,Default,0.0,ok
LUCCA,GA545ZH,864636068507876,864636068507876,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,64.625,0.0,0.0,0.0,33447.0,0.0,8232.0,78168.0,33447.0,0.0,0.0,0.0,GA545ZH,,,,Default,0.0,ok
LUCCA,GA545ZH,864636068507876,864636068507876,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,113.734375,0.0,0.0,0.0,51262.0,0.0,19574.0,66826.0,51262.0,0.0,0.0,0.0,GA545ZH,,,,Default,0.0,ok
LUCCA,GA545ZH,864636068507876,864636068507876,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,42.3125,0.0,0.0,0.0,36955.0,0.0,4495.0,81905.0,42167.0,0.0,0.0,0.0,GA545ZH,,,,Default,0.0,ok
LUCCA,GA545ZH,864636068507876,864636068507876,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,44.96875,0.0,0.0,0.0,27431.0,0.0,7399.0,79001.0,27824.0,0.0,0.0,0.0,GA545ZH,,,,Default,0.0,ok
LUCCA,GA545ZH,864636068507876,864636068507876,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,66.28125,0.0,0.0,0.0,43564.0,0.0,11358.0,75042.0,43564.0,0.0,0.0,0.0,GA545ZH,,,,Default,0.0,ok
MANTOVA,GV127LY,352592571644210,352592571644210,UW120-04-S-KxM2-C200-Imm,2025-09-22,44.37890625,0.0,0.0,0.0,16161.0,0.0,9393.0,77007.0,61852.0,0.0,0.0,0.0,GV127LY,,,,Default,0.0,ok
MANTOVA,GV127LY,352592571644210,352592571644210,UW120-04-S-KxM2-C200-Imm,2025-09-23,42.89453125,0.0,0.0,0.0,18887.0,0.0,9616.0,76784.0,63040.0,0.0,0.0,0.0,GV127LY,,,,Default,0.0,ok
MANTOVA,GV127LY,352592571644210,352592571644210,UW120-04-S-KxM2-C200-Imm,2025-09-24,35.42578125,0.0,0.0,0.0,18158.0,0.0,8695.0,77705.0,62471.0,0.0,0.0,0.0,GV127LY,,,,Default,0.0,ok
MANTOVA,GV127LY,352592571644210,352592571644210,UW120-04-S-KxM2-C200-Imm,2025-09-25,68.19921875,0.0,0.0,0.0,29139.0,0.0,10355.0,76045.0,29989.0,0.0,0.0,0.0,GV127LY,,,,Default,0.0,ok
MANTOVA,GV127LY,352592571644210,352592571644210,UW120-04-S-KxM2-C200-Imm,2025-09-26,44.39453125,0.0,0.0,0.0,22359.0,0.0,8603.0,77797.0,22515.0,0.0,0.0,0.0,GV127LY,,,,Default,0.0,ok
MANTOVA,GV127LY,352592571644210,352592571644210,UW120-04-S-KxM2-C200-Imm,2025-09-27,28.359375,0.0,0.0,0.0,13402.0,0.0,6908.0,79492.0,20467.0,0.0,0.0,0.0,GV127LY,,,,Default,0.0,ok
MANTOVA,GK621PJ,352592571430164,352592571430164,UW120-04-S-KxM2-C200-Imm,2025-09-22,26.5,0.0,0.0,0.0,21109.0,21110.0,2899.0,83501.0,22836.0,0.0,0.0,0.0,GK621PJ,,,,Default,7.281821317695758,ok
